ip_str,port,org,os,vulns,location.country_code,tags
23.90.69.24,2701,OrionVM Inc,,"['CVE-2014-8180', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2023-5363', 'CVE-2023-1255']",US,['database']
20.245.209.145,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
74.235.153.31,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
20.151.161.8,27017,Microsoft Corporation,,[],CA,"['cloud', 'database']"
49.232.205.74,27017,"Tencent cloud computing (Beijing) Co., Ltd.",,"['CVE-2014-8180', 'CVE-2024-1351', 'CVE-2024-7553', 'CVE-2022-0778', 'CVE-2022-2097', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2023-5678', 'CVE-2024-0727', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2021-3711', 'CVE-2022-2068', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2021-3449', 'CVE-2024-10921', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2023-4807', 'CVE-2025-6707', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2020-1967', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-3082', 'CVE-2025-3085', 'CVE-2025-3084', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2024-3372', 'CVE-2009-3767', 'CVE-2024-6375']",CN,"['database', 'eol-product', 'cloud']"
188.166.194.72,27017,"DigitalOcean, LLC",,"['CVE-2025-6709', 'CVE-2025-13644', 'CVE-2025-13643', 'CVE-2025-6706', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2025-0755', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2025-10060', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2024-10921', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2025-10059', 'CVE-2025-11979', 'CVE-2026-22796', 'CVE-2025-3085', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-12657', 'CVE-2022-3358', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2014-8180', 'CVE-2023-5363', 'CVE-2023-1255', 'CVE-2025-12893', 'CVE-2025-13507']",DE,"['database', 'cloud']"
163.172.158.198,27017,"Scaleway Dedibox - Paris, France",,"['CVE-2014-8180', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-1847', 'CVE-2026-25609', 'CVE-2026-1848', 'CVE-2009-1390', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2026-1849']",FR,['database']
185.42.117.142,2209,SQUARK SARL,,"['CVE-2018-25004', 'CVE-2020-7929', 'CVE-2020-7928', 'CVE-2019-2393', 'CVE-2019-2392', 'CVE-2025-14847', 'CVE-2020-7921', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2020-7923', 'CVE-2023-5678', 'CVE-2019-2389', 'CVE-2019-20925', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-0727', 'CVE-2021-20330', 'CVE-2021-20333', 'CVE-2019-20923', 'CVE-2023-4807', 'CVE-2019-2386', 'CVE-2018-20803', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2018-20805', 'CVE-2018-20804', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2021-32036', 'CVE-2014-8180', 'CVE-2019-2390']",FR,"['database', 'eol-product']"
34.79.91.173,27017,Google LLC,,"['CVE-2014-8180', 'CVE-2024-8305', 'CVE-2024-7553', 'CVE-2025-6713', 'CVE-2025-6706', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2022-2097', 'CVE-2023-1409', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2024-6384', 'CVE-2024-1351', 'CVE-2023-5678', 'CVE-2024-0727', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2022-2068', 'CVE-2025-10060', 'CVE-2025-10061', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6710', 'CVE-2025-6709', 'CVE-2025-3085', 'CVE-2024-10921', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2023-4807', 'CVE-2025-6707', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2025-10059', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-3082', 'CVE-2025-12657', 'CVE-2025-3084', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2024-3372', 'CVE-2009-3767', 'CVE-2024-6375']",BE,"['database', 'eol-product', 'cloud']"
34.44.174.205,27017,Google LLC,,[],US,"['cloud', 'database']"
109.67.129.215,27017,Bezeq International Ltd.,,"['CVE-2014-8180', 'CVE-2019-2390', 'CVE-2022-0778', 'CVE-2020-7929', 'CVE-2020-7928', 'CVE-2019-2393', 'CVE-2022-2097', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2020-7921', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2019-1563', 'CVE-2020-7923', 'CVE-2023-5678', 'CVE-2019-2389', 'CVE-2019-20925', 'CVE-2019-1547', 'CVE-2024-0727', 'CVE-2019-1549', 'CVE-2022-1292', 'CVE-2023-4807', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2021-3711', 'CVE-2022-2068', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2018-20804', 'CVE-2021-3449', 'CVE-2021-20333', 'CVE-2009-3766', 'CVE-2018-0734', 'CVE-2018-0735', 'CVE-2021-20330', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2023-3446', 'CVE-2019-1551', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2019-1552', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2021-32036', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2019-2392', 'CVE-2009-3767', 'CVE-2019-1543']",IL,"['database', 'eol-product']"
35.202.143.112,27017,Google LLC,,[],US,"['cloud', 'database']"
188.213.170.169,27017,Aruba S.p.A. - Cloud Services Farm2,,"['CVE-2025-13644', 'CVE-2025-13643', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2025-11979', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2025-14345', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2014-8180', 'CVE-2023-5363', 'CVE-2023-1255', 'CVE-2025-12893', 'CVE-2025-13507']",IT,['database']
34.74.239.243,27017,Google LLC,,"['CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-25613', 'CVE-2026-1847', 'CVE-2014-8180', 'CVE-2026-25609', 'CVE-2026-1850', 'CVE-2025-15467', 'CVE-2009-1390', 'CVE-2025-69419', 'CVE-2025-69421', 'CVE-2025-69420', 'CVE-2026-1848', 'CVE-2026-1849']",US,"['database', 'cloud']"
172.200.195.127,27017,Microsoft Limited,,[],US,"['cloud', 'database']"
176.58.125.34,27017,"Linode, LLC",,"['CVE-2014-8180', 'CVE-2015-1609', 'CVE-2021-32036', 'CVE-2013-2132', 'CVE-2016-6494']",GB,"['database', 'eol-product', 'cloud']"
20.5.177.125,27017,Microsoft Corporation,,[],AU,"['cloud', 'database']"
20.186.18.32,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
206.217.137.76,27017,RackNerd LLC,,"['CVE-2025-6709', 'CVE-2024-6384', 'CVE-2025-13644', 'CVE-2024-8305', 'CVE-2024-7553', 'CVE-2025-13643', 'CVE-2025-6706', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2025-3082', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2025-0755', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2025-10060', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2024-10921', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2024-1351', 'CVE-2025-10059', 'CVE-2025-11979', 'CVE-2026-22796', 'CVE-2025-3085', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-12657', 'CVE-2022-3358', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2024-3372', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2014-8180', 'CVE-2023-5363', 'CVE-2023-1255', 'CVE-2025-12893', 'CVE-2025-13507']",US,['database']
40.81.224.98,27017,Microsoft Corporation,,[],IN,"['cloud', 'database']"
66.216.116.17,18031,"Volusion, Inc.",,"['CVE-2014-8180', 'CVE-2019-20925', 'CVE-2019-2390', 'CVE-2021-20330', 'CVE-2021-20333', 'CVE-2021-32036', 'CVE-2020-7929', 'CVE-2020-7928', 'CVE-2019-2393', 'CVE-2019-2392', 'CVE-2025-14847', 'CVE-2020-7921', 'CVE-2020-7923', 'CVE-2019-2389']",US,"['database', 'eol-product']"
51.145.210.219,27017,Microsoft Limited UK,,[],NL,"['cloud', 'database']"
3.28.219.123,27017,Amazon Data Services UAE,,"['CVE-2025-13644', 'CVE-2025-13643', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-1847', 'CVE-2025-10060', 'CVE-2025-10061', 'CVE-2025-15467', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-14345', 'CVE-2014-8180', 'CVE-2025-11979', 'CVE-2026-1850', 'CVE-2025-12893', 'CVE-2025-13507']",AE,"['database', 'cloud']"
167.172.153.130,27017,"DigitalOcean, LLC",,"['CVE-2025-6709', 'CVE-2025-13644', 'CVE-2024-8305', 'CVE-2025-13643', 'CVE-2025-6706', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2025-3082', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2025-0755', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2025-10060', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2024-10921', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2025-10059', 'CVE-2025-11979', 'CVE-2026-22796', 'CVE-2025-3085', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-12657', 'CVE-2022-3358', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2014-8180', 'CVE-2023-5363', 'CVE-2023-1255', 'CVE-2025-12893', 'CVE-2025-13507']",US,"['database', 'cloud']"
35.226.69.17,27017,Google LLC,,[],US,"['cloud', 'database']"
198.74.59.81,27017,Linode,,[],US,"['database', 'cloud']"
20.109.18.65,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
135.220.72.85,27017,Microsoft Limited,,[],US,"['cloud', 'database']"
34.172.69.167,27017,Google LLC,,[],US,"['cloud', 'database']"
165.245.153.66,27017,"DigitalOcean, LLC",,"['CVE-2014-8180', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2023-5363', 'CVE-2023-1255']",US,['database']
35.196.159.180,27017,Google LLC,,[],US,"['cloud', 'database']"
94.16.104.70,27017,netcup GmbH,,"['CVE-2014-8180', 'CVE-2022-0778', 'CVE-2022-2097', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2023-5678', 'CVE-2024-0727', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2021-3711', 'CVE-2022-2068', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2021-3449', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2023-4807', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2020-1967', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2009-3767']",DE,"['database', 'eol-product']"
38.242.240.205,27017,Contabo GmbH,,"['CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2014-8180', 'CVE-2025-15467', 'CVE-2009-1390', 'CVE-2025-69419', 'CVE-2025-69421', 'CVE-2025-69420']",DE,['database']
20.186.27.34,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
123.176.45.36,27017,"Atria Convergence Technologies Ltd.,",,"['CVE-2014-8180', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2026-1850', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2023-5363', 'CVE-2023-1255']",IN,['database']
128.203.82.24,27017,Microsoft Limited,,"['CVE-2024-8305', 'CVE-2024-7553', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2024-6384', 'CVE-2024-1351', 'CVE-2023-5678', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-0727', 'CVE-2025-10060', 'CVE-2025-10061', 'CVE-2025-6709', 'CVE-2025-3085', 'CVE-2024-10921', 'CVE-2024-3372', 'CVE-2025-6707', 'CVE-2025-6706', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2025-10059', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-3082', 'CVE-2025-12657', 'CVE-2025-3084', 'CVE-2014-8180']",US,"['database', 'eol-product', 'cloud']"
141.145.194.24,27017,Oracle Corporation,,"['CVE-2014-8180', 'CVE-2022-0778', 'CVE-2025-6714', 'CVE-2022-2097', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2023-5678', 'CVE-2024-0727', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2021-3711', 'CVE-2022-2068', 'CVE-2025-10060', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2021-3449', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2023-4807', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2020-1967', 'CVE-2025-10059', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-12657', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2009-3767']",FR,"['database', 'eol-product', 'cloud']"
183.250.7.84,27017,China Mobile Communications Corporation,,"['CVE-2024-1351', 'CVE-2021-32036', 'CVE-2014-8180', 'CVE-2023-1409', 'CVE-2025-14847', 'CVE-2021-32040']",CN,"['database', 'eol-product']"
34.135.82.217,27017,Google LLC,,[],US,"['cloud', 'database']"
135.18.224.1,27017,Microsoft Limited,,[],US,"['cloud', 'database']"
20.161.25.72,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
34.22.232.135,27017,Google LLC,,[],BE,"['cloud', 'database']"
209.38.229.238,27017,"DigitalOcean, LLC",,"['CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-25613', 'CVE-2026-1847', 'CVE-2014-8180', 'CVE-2026-25609', 'CVE-2026-1850', 'CVE-2025-15467', 'CVE-2009-1390', 'CVE-2025-69419', 'CVE-2025-69421', 'CVE-2025-69420', 'CVE-2026-1848', 'CVE-2026-1849']",DE,"['database', 'cloud']"
181.204.16.107,27017,Colombia Móvil,,"['CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2025-15467', 'CVE-2009-1390', 'CVE-2025-69419', 'CVE-2025-69421', 'CVE-2025-69420']",CO,"['database', 'eol-product']"
163.172.4.118,27017,"Scaleway Dedibox - Paris, France",,"['CVE-2023-5678', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2025-6707', 'CVE-2024-0727', 'CVE-2025-10060', 'CVE-2025-10061', 'CVE-2025-12657', 'CVE-2014-8180', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69419', 'CVE-2025-69421', 'CVE-2025-69420', 'CVE-2025-10059']",FR,"['database', 'eol-product']"
79.120.177.230,27017,Invitech ICT Services Kft.,,"['CVE-2014-8180', 'CVE-2021-32036', 'CVE-2013-2132', 'CVE-2016-6494']",HU,"['database', 'eol-product']"
120.77.173.136,27017,"Aliyun Computing Co., LTD",,"['CVE-2024-8305', 'CVE-2024-7553', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2023-1409', 'CVE-2025-14847', 'CVE-2024-6384', 'CVE-2024-1351', 'CVE-2024-3372', 'CVE-2024-3374', 'CVE-2025-10060', 'CVE-2025-10061', 'CVE-2025-6709', 'CVE-2024-10921', 'CVE-2025-6707', 'CVE-2025-6706', 'CVE-2024-8207', 'CVE-2025-10059', 'CVE-2024-8654', 'CVE-2025-3083', 'CVE-2025-3082', 'CVE-2025-3085', 'CVE-2025-3084', 'CVE-2014-8180', 'CVE-2025-12657', 'CVE-2024-6375']",CN,"['database', 'eol-product']"
52.180.138.58,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
204.62.13.88,27017,NatCoWeb Corp.,,"['CVE-2022-0778', 'CVE-2018-5407', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2009-1390', 'CVE-2025-69421', 'CVE-2019-1563', 'CVE-2023-5678', 'CVE-2019-1547', 'CVE-2022-2068', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-1551', 'CVE-2024-0727', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2018-0737', 'CVE-2018-0734', 'CVE-2018-0732', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2020-1968', 'CVE-2018-0739', 'CVE-2019-1552', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2019-1559', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2009-3767']",US,"['database', 'eol-product']"
68.219.248.202,27017,Microsoft Corporation,,[],IE,"['cloud', 'database']"
